"TIME","GEO","UNIT","ENGINE","Value","Flag and Footnotes"
"2013","Croatia","Number","125 cm³ or less","12,000",""
"2013","Croatia","Number","Over 125 cm³","48,000",""
"2013","Italy","Number","Total","6,482,000",""
"2013","Italy","Number","125 cm³ or less","1,740,000",""
"2013","Italy","Number","Over 125 cm³","4,742,000",""
"2013","Cyprus","Number","Total","25,224",""
"2013","Cyprus","Number","125 cm³ or less","10,125",""
"2013","Cyprus","Number","Over 125 cm³","15,099",""
"2013","Latvia","Number","Total","18,587",""
"2013","Latvia","Number","125 cm³ or less",":",""
"2013","Latvia","Number","Over 125 cm³",":",""
"2013","Lithuania","Number","Total","45,983",""
"2013","Lithuania","Number","125 cm³ or less",":",""
"2013","Lithuania","Number","Over 125 cm³",":",""
"2013","Luxembourg","Number","Total","17,226",""
"2013","Luxembourg","Number","125 cm³ or less",":",""
"2013","Luxembourg","Number","Over 125 cm³",":",""
"2013","Hungary","Number","Total","157,178",""
"2013","Hungary","Number","125 cm³ or less","29,555",""
"2013","Hungary","Number","Over 125 cm³","127,623",""
"2013","Malta","Number","Total","16,813",""
"2013","Malta","Number","125 cm³ or less","8,613",""
"2013","Malta","Number","Over 125 cm³","8,200",""
"2013","Netherlands","Number","Total","654,000",""
"2013","Netherlands","Number","125 cm³ or less","18,000",""
"2013","Netherlands","Number","Over 125 cm³","636,000",""
"2013","Austria","Number","Total","450,277",""
"2013","Austria","Number","125 cm³ or less","103,108","d"
"2013","Austria","Number","Over 125 cm³","347,169",""
"2013","Poland","Number","Total","1,153,169",""
"2013","Poland","Number","125 cm³ or less","342,726",""
"2013","Poland","Number","Over 125 cm³","810,443",""
"2013","Portugal","Number","Total",":",""
"2013","Portugal","Number","125 cm³ or less",":",""
"2013","Portugal","Number","Over 125 cm³",":",""
"2013","Romania","Number","Total","95,000",""
"2013","Romania","Number","125 cm³ or less","16,000",""
"2013","Romania","Number","Over 125 cm³","79,000",""
"2013","Slovenia","Number","Total","51,940",""
"2013","Slovenia","Number","125 cm³ or less",":",""
"2013","Slovenia","Number","Over 125 cm³",":",""
"2013","Slovakia","Number","Total","74,100",""
"2013","Slovakia","Number","125 cm³ or less",":",""
"2013","Slovakia","Number","Over 125 cm³",":",""
"2013","Finland","Number","Total","252,000",""
"2013","Finland","Number","125 cm³ or less","47,000",""
"2013","Finland","Number","Over 125 cm³","205,000",""
"2013","Sweden","Number","Total","284,969",""
"2013","Sweden","Number","125 cm³ or less","16,731",""
"2013","Sweden","Number","Over 125 cm³","268,238",""
"2013","United Kingdom","Number","Total","1,145,000",""
"2013","United Kingdom","Number","125 cm³ or less","308,000","d"
"2013","United Kingdom","Number","Over 125 cm³","836,000","d"
"2013","Iceland","Number","Total",":",""
"2013","Iceland","Number","125 cm³ or less",":",""
"2013","Iceland","Number","Over 125 cm³",":",""
"2013","Liechtenstein","Number","Total","3,650",""
"2013","Liechtenstein","Number","125 cm³ or less","1,450",""
"2013","Liechtenstein","Number","Over 125 cm³","2,200",""
"2013","Norway","Number","Total","162,000",""
"2013","Norway","Number","125 cm³ or less","21,000",""
"2013","Norway","Number","Over 125 cm³","141,000",""
"2013","Switzerland","Number","Total","688,000","e"
"2013","Switzerland","Number","125 cm³ or less","289,000","e"
"2013","Switzerland","Number","Over 125 cm³","399,000","e"
"2013","Former Yugoslav Republic of Macedonia, the","Number","Total",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2013","Turkey","Number","Total","2,182,912",""
"2013","Turkey","Number","125 cm³ or less","1,566,157","d"
"2013","Turkey","Number","Over 125 cm³","616,755",""
"2014","Belgium","Number","Total","456,512",""
"2014","Belgium","Number","125 cm³ or less","73,973",""
"2014","Belgium","Number","Over 125 cm³","382,539",""
"2014","Bulgaria","Number","Total","88,035",""
"2014","Bulgaria","Number","125 cm³ or less",":",""
"2014","Bulgaria","Number","Over 125 cm³",":",""
"2014","Czech Republic","Number","Total","998,816",""
"2014","Czech Republic","Number","125 cm³ or less","575,694","d"
"2014","Czech Republic","Number","Over 125 cm³","423,122",""
"2014","Denmark","Number","Total",":",""
"2014","Denmark","Number","125 cm³ or less",":",""
"2014","Denmark","Number","Over 125 cm³",":",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Total","4,145,000",""
"2014","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","831,000",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,315,000",""
"2014","Estonia","Number","Total","26,975",""
"2014","Estonia","Number","125 cm³ or less","1,509",""
"2014","Estonia","Number","Over 125 cm³","25,466",""
"2014","Ireland","Number","Total","34,520",""
"2014","Ireland","Number","125 cm³ or less","4,240",""
"2014","Ireland","Number","Over 125 cm³","30,280",""
"2014","Greece","Number","Total","1,592,929",""
"2014","Greece","Number","125 cm³ or less",":",""
"2014","Greece","Number","Over 125 cm³",":",""
"2014","Spain","Number","Total","2,972,165","d"
"2014","Spain","Number","125 cm³ or less","1,256,922","d"
"2014","Spain","Number","Over 125 cm³","1,715,243","d"
"2014","France","Number","Total",":",""
"2014","France","Number","125 cm³ or less",":",""
"2014","France","Number","Over 125 cm³",":",""
"2014","Croatia","Number","Total","61,000",""
"2014","Croatia","Number","125 cm³ or less","11,000",""
"2014","Croatia","Number","Over 125 cm³","50,000",""
"2014","Italy","Number","Total","6,505,620",""
"2014","Italy","Number","125 cm³ or less","1,747,632",""
"2014","Italy","Number","Over 125 cm³","4,757,988",""
"2014","Cyprus","Number","Total","26,578",""
"2014","Cyprus","Number","125 cm³ or less","13,770",""
"2014","Cyprus","Number","Over 125 cm³","12,808",""
"2014","Latvia","Number","Total","19,807",""
"2014","Latvia","Number","125 cm³ or less","6,935",""
"2014","Latvia","Number","Over 125 cm³","12,872",""
"2014","Lithuania","Number","Total","23,374","d"
"2014","Lithuania","Number","125 cm³ or less",":",""
"2014","Lithuania","Number","Over 125 cm³",":",""
"2014","Luxembourg","Number","Total","17,890",""
"2014","Luxembourg","Number","125 cm³ or less",":",""
"2014","Luxembourg","Number","Over 125 cm³",":",""
"2014","Hungary","Number","Total","161,540",""
"2014","Hungary","Number","125 cm³ or less","29,243",""
"2014","Hungary","Number","Over 125 cm³","132,297",""
"2014","Malta","Number","Total","18,258",""
"2014","Malta","Number","125 cm³ or less","9,136",""
"2014","Malta","Number","Over 125 cm³","9,122",""
"2014","Netherlands","Number","Total",":",""
"2014","Netherlands","Number","125 cm³ or less",":",""
"2014","Netherlands","Number","Over 125 cm³",":",""
"2014","Austria","Number","Total","467,956",""
"2014","Austria","Number","125 cm³ or less","110,512",""
"2014","Austria","Number","Over 125 cm³","357,444",""
"2014","Poland","Number","Total","1,189,527",""
"2014","Poland","Number","125 cm³ or less","353,691",""
"2014","Poland","Number","Over 125 cm³","835,836",""
"2014","Portugal","Number","Total",":",""
"2014","Portugal","Number","125 cm³ or less",":",""
"2014","Portugal","Number","Over 125 cm³",":",""
"2014","Romania","Number","Total","100,000","d"
"2014","Romania","Number","125 cm³ or less","16,000",""
"2014","Romania","Number","Over 125 cm³","84,000",""
"2014","Slovenia","Number","Total","54,630",""
"2014","Slovenia","Number","125 cm³ or less",":",""
"2014","Slovenia","Number","Over 125 cm³",":",""
"2014","Slovakia","Number","Total","80,800",""
"2014","Slovakia","Number","125 cm³ or less",":",""
"2014","Slovakia","Number","Over 125 cm³",":",""
"2014","Finland","Number","Total","257,094",""
"2014","Finland","Number","125 cm³ or less","49,073",""
"2014","Finland","Number","Over 125 cm³","208,021",""
"2014","Sweden","Number","Total","288,629",""
"2014","Sweden","Number","125 cm³ or less","16,774",""
"2014","Sweden","Number","Over 125 cm³","271,855",""
"2014","United Kingdom","Number","Total",":",""
"2014","United Kingdom","Number","125 cm³ or less",":",""
"2014","United Kingdom","Number","Over 125 cm³",":",""
"2014","Iceland","Number","Total",":",""
"2014","Iceland","Number","125 cm³ or less",":",""
"2014","Iceland","Number","Over 125 cm³",":",""
"2014","Liechtenstein","Number","Total","3,800",""
"2014","Liechtenstein","Number","125 cm³ or less","1,520",""
"2014","Liechtenstein","Number","Over 125 cm³","2,280",""
"2014","Norway","Number","Total","168,000",""
"2014","Norway","Number","125 cm³ or less","22,000",""
"2014","Norway","Number","Over 125 cm³","146,000",""
"2014","Switzerland","Number","Total","699,000","e"
"2014","Switzerland","Number","125 cm³ or less","295,000","e"
"2014","Switzerland","Number","Over 125 cm³","404,000","e"
"2014","Former Yugoslav Republic of Macedonia, the","Number","Total",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2014","Turkey","Number","Total","2,303,040",""
"2014","Turkey","Number","125 cm³ or less","1,650,410","d"
"2014","Turkey","Number","Over 125 cm³","652,630",""
"2015","Belgium","Number","Total","465,786",""
"2015","Belgium","Number","125 cm³ or less","130,939","d"
"2015","Belgium","Number","Over 125 cm³","334,847",""
"2015","Bulgaria","Number","Total",":",""
"2015","Bulgaria","Number","125 cm³ or less",":",""
"2015","Bulgaria","Number","Over 125 cm³",":",""
"2015","Czech Republic","Number","Total","1,046,467",""
"2015","Czech Republic","Number","125 cm³ or less","594,842","d"
"2015","Czech Republic","Number","Over 125 cm³","451,625",""
"2015","Denmark","Number","Total",":",""
"2015","Denmark","Number","125 cm³ or less",":",""
"2015","Denmark","Number","Over 125 cm³",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Total","4,228,000",""
"2015","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","837,000",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,391,000",""
"2015","Estonia","Number","Total",":",""
"2015","Estonia","Number","125 cm³ or less",":",""
"2015","Estonia","Number","Over 125 cm³",":",""
"2015","Ireland","Number","Total","34,960",""
"2015","Ireland","Number","125 cm³ or less","4,110",""
"2015","Ireland","Number","Over 125 cm³","30,850",""
"2015","Greece","Number","Total","1,619,621",""
"2015","Greece","Number","125 cm³ or less",":",""
"2015","Greece","Number","Over 125 cm³",":",""
"2015","Spain","Number","Total","3,079,463","d"
"2015","Spain","Number","125 cm³ or less","1,321,571","d"
"2015","Spain","Number","Over 125 cm³","1,757,892","d"
"2015","France","Number","Total",":",""
"2015","France","Number","125 cm³ or less",":",""
"2015","France","Number","Over 125 cm³",":",""
"2015","Croatia","Number","Total","62,998",""
"2015","Croatia","Number","125 cm³ or less","11,277",""
"2015","Croatia","Number","Over 125 cm³","51,721",""
"2015","Italy","Number","Total",":",""
"2015","Italy","Number","125 cm³ or less",":",""
"2015","Italy","Number","Over 125 cm³",":",""
"2015","Cyprus","Number","Total","25,802",""
"2015","Cyprus","Number","125 cm³ or less","10,890",""
"2015","Cyprus","Number","Over 125 cm³","14,912",""
"2015","Latvia","Number","Total","21,241",""
"2015","Latvia","Number","125 cm³ or less","7,160",""
"2015","Latvia","Number","Over 125 cm³","14,081",""
"2015","Lithuania","Number","Total","26,651",""
"2015","Lithuania","Number","125 cm³ or less",":",""
"2015","Lithuania","Number","Over 125 cm³",":",""
"2015","Luxembourg","Number","Total","18,569",""
"2015","Luxembourg","Number","125 cm³ or less",":",""
"2015","Luxembourg","Number","Over 125 cm³",":",""
"2015","Hungary","Number","Total","162,828",""
"2015","Hungary","Number","125 cm³ or less","27,200",""
"2015","Hungary","Number","Over 125 cm³","135,628",""
"2015","Malta","Number","Total","19,918",""
"2015","Malta","Number","125 cm³ or less","9,657",""
"2015","Malta","Number","Over 125 cm³","10,261",""
"2015","Netherlands","Number","Total",":",""
"2015","Netherlands","Number","125 cm³ or less",":",""
"2015","Netherlands","Number","Over 125 cm³",":",""
"2015","Austria","Number","Total","484,687",""
"2015","Austria","Number","125 cm³ or less","116,734",""
"2015","Austria","Number","Over 125 cm³","367,953",""
"2015","Poland","Number","Total","1,272,333",""
"2015","Poland","Number","125 cm³ or less","393,850",""
"2015","Poland","Number","Over 125 cm³","878,483",""
"2015","Portugal","Number","Total",":",""
"2015","Portugal","Number","125 cm³ or less",":",""
"2015","Portugal","Number","Over 125 cm³",":",""
"2015","Romania","Number","Total","106,000","d"
"2015","Romania","Number","125 cm³ or less","17,000",""
"2015","Romania","Number","Over 125 cm³","89,000",""
"2015","Slovenia","Number","Total","58,100",""
"2015","Slovenia","Number","125 cm³ or less",":",""
"2015","Slovenia","Number","Over 125 cm³",":",""
"2015","Slovakia","Number","Total","88,652",""
"2015","Slovakia","Number","125 cm³ or less",":",""
"2015","Slovakia","Number","Over 125 cm³",":",""
"2015","Finland","Number","Total","260,112",""
"2015","Finland","Number","125 cm³ or less","48,204",""
"2015","Finland","Number","Over 125 cm³","211,908",""
"2015","Sweden","Number","Total","292,368",""
"2015","Sweden","Number","125 cm³ or less","16,923",""
"2015","Sweden","Number","Over 125 cm³","275,445",""
"2015","United Kingdom","Number","Total","1,167,000","d"
"2015","United Kingdom","Number","125 cm³ or less","306,000","d"
"2015","United Kingdom","Number","Over 125 cm³","861,000","d"
"2015","Iceland","Number","Total",":",""
"2015","Iceland","Number","125 cm³ or less",":",""
"2015","Iceland","Number","Over 125 cm³",":",""
"2015","Liechtenstein","Number","Total","3,914",""
"2015","Liechtenstein","Number","125 cm³ or less","1,546",""
"2015","Liechtenstein","Number","Over 125 cm³","2,368",""
"2015","Norway","Number","Total","176,000",""
"2015","Norway","Number","125 cm³ or less","23,000",""
"2015","Norway","Number","Over 125 cm³","153,000",""
"2015","Switzerland","Number","Total","710,000","e"
"2015","Switzerland","Number","125 cm³ or less","292,000","e"
"2015","Switzerland","Number","Over 125 cm³","418,000","e"
"2015","Former Yugoslav Republic of Macedonia, the","Number","Total","10,050",""
"2015","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2015","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2015","Turkey","Number","Total","2,416,724",""
"2015","Turkey","Number","125 cm³ or less","1,665,332","d"
"2015","Turkey","Number","Over 125 cm³","751,392",""
